,Timestamp,Milliseconds,X,Y,Z
4050,2019-04-06 20:54:26,40502,6.687530499999999,-5.925003,0.04788208
4052,2019-04-06 20:54:26,40523,5.986023,-5.2438507,-1.5921478
4054,2019-04-06 20:54:26,40542,3.7965392999999996,-3.8719788,-1.8483276000000002
4056,2019-04-06 20:54:26,40562,2.4138794,-3.050766,-1.9728241000000002
4058,2019-04-06 20:54:26,40583,1.6609039,-1.8644409,-2.6779175
4060,2019-04-06 20:54:27,40603,-0.048553467,0.69377136,-3.3518830000000004
4062,2019-04-06 20:54:27,40623,-1.3533936000000002,1.9028473000000001,-3.9971312999999995
4064,2019-04-06 20:54:27,40642,1.8967285,0.57406616,-3.1543732
4066,2019-04-06 20:54:27,40662,3.2829742,-2.619812,-11.818985000000001
4068,2019-04-06 20:54:27,40683,11.912872,-16.334991,1.9369048999999998
4070,2019-04-06 20:54:27,40702,17.08316,-22.207962,-3.9145203
4072,2019-04-06 20:54:27,40722,9.712601,-18.895584,-5.2277527
4074,2019-04-06 20:54:27,40743,4.365158,-9.264908,-3.1399993999999998
4076,2019-04-06 20:54:27,40762,2.6365355999999998,-5.2378693,1.7489624
4078,2019-04-06 20:54:27,40782,4.283752400000001,-4.827255200000001,1.2485657
4080,2019-04-06 20:54:27,40802,8.708236999999999,-5.5802307,-5.4492035
4082,2019-04-06 20:54:27,40822,10.066939999999999,-10.179504,-4.942840599999999
4084,2019-04-06 20:54:27,40842,5.5610657,-9.749741,-1.8986053
4086,2019-04-06 20:54:27,40862,2.2402954,-9.920929,-0.13647461
4088,2019-04-06 20:54:27,40882,0.94503784,-10.075348,-0.27294922
4090,2019-04-06 20:54:27,40903,0.22558594,-8.964447,-1.2066803
4092,2019-04-06 20:54:27,40922,1.2981873,-9.038666000000001,-1.1947173999999998
4094,2019-04-06 20:54:27,40943,1.6213989,-9.355896000000001,-1.4401245
4096,2019-04-06 20:54:27,40962,0.14657593,-8.935715,-3.3925934
4098,2019-04-06 20:54:27,40982,0.16812134,-8.526306,-3.3973845999999996
4100,2019-04-06 20:54:27,41002,0.56915283,-8.525101,-1.8902283
4102,2019-04-06 20:54:27,41023,0.23275757,-8.351517,-2.2098541000000003
4104,2019-04-06 20:54:27,41042,-2.0333557,-7.973236,-5.5006866
4106,2019-04-06 20:54:27,41062,-2.2679749,-8.454467999999999,-6.708557000000001
4108,2019-04-06 20:54:27,41082,-1.7783661,-9.712631,-6.099243
4110,2019-04-06 20:54:27,41102,0.17410278,-10.962402,-4.492721599999999
4112,2019-04-06 20:54:27,41123,0.33930970000000005,-9.923325,-3.5553894
4114,2019-04-06 20:54:27,41142,0.52246094,-8.631653,-3.561386
4116,2019-04-06 20:54:27,41162,0.49612427,-7.966064500000001,-4.323929
4118,2019-04-06 20:54:27,41183,0.7056121999999999,-7.770935000000001,-5.334289599999999
4120,2019-04-06 20:54:27,41203,1.9577789,-7.2908936,-5.103241000000001
4122,2019-04-06 20:54:27,41222,1.1186218,-7.6188965,-4.2712708
4124,2019-04-06 20:54:27,41242,0.13220215,-8.295258,-3.0729675
4126,2019-04-06 20:54:27,41263,-1.3952942,-7.803253,-2.513916
4128,2019-04-06 20:54:27,41282,-2.6331024,-8.478424,-2.0458526999999997
4130,2019-04-06 20:54:27,41302,-3.6398620000000004,-9.985565,-1.7405853
4132,2019-04-06 20:54:27,41323,-3.0963745,-10.244141,-1.2186583999999998
4134,2019-04-06 20:54:27,41342,1.8165282999999999,-10.482361000000001,0.96365356
4136,2019-04-06 20:54:27,41362,10.271652,-12.392928999999999,-0.85354614
4138,2019-04-06 20:54:27,41383,-1.3821259,-15.8358,-6.848617599999999
4140,2019-04-06 20:54:27,41403,-5.62825,-17.764328,-7.763199
4142,2019-04-06 20:54:27,41423,-5.482193,-14.739258,-5.846649
4144,2019-04-06 20:54:27,41443,-2.6881561,-9.142807000000001,-3.2010498
4146,2019-04-06 20:54:27,41462,-0.5118408,-6.9401399999999995,-0.6380615
4148,2019-04-06 20:54:27,41482,0.6936493,-6.4840393,-0.74819946
4150,2019-04-06 20:54:27,41502,3.0507355,-14.03656,-34.624953999999995
4152,2019-04-06 20:54:27,41523,0.10586548,-16.935928,-14.464584
4154,2019-04-06 20:54:27,41542,0.32614136,-11.917694000000001,-5.585678
4156,2019-04-06 20:54:27,41562,-0.40170288,-8.669952,0.29089355
4158,2019-04-06 20:54:27,41582,0.9749603000000001,-7.869095,1.7501526
4160,2019-04-06 20:54:28,41603,1.2945862,-8.213852000000001,2.7269897000000003
4162,2019-04-06 20:54:28,41623,1.6656952,-8.899796,2.1763152999999997
4164,2019-04-06 20:54:28,41642,1.614212,-8.692703,1.6364288
4166,2019-04-06 20:54:28,41663,2.1038360000000003,-10.2956085,-5.1966248
4168,2019-04-06 20:54:28,41683,2.3552246,-9.437302,-6.611603
4170,2019-04-06 20:54:28,41702,1.5399933000000001,-8.425751,-6.987488000000001
4172,2019-04-06 20:54:28,41723,4.140105999999999,-7.568619,-4.9021300000000005
4174,2019-04-06 20:54:28,41742,4.302902,-6.9748535,-2.7641144
4176,2019-04-06 20:54:28,41762,4.797302200000001,-6.4613037,-2.2984467
4178,2019-04-06 20:54:28,41783,5.89505,-7.5602417,-3.5901184
4180,2019-04-06 20:54:28,41803,4.6788025,-6.561858999999999,-2.9185333
4182,2019-04-06 20:54:28,41822,4.337616000000001,-4.952957,-0.8559418
4184,2019-04-06 20:54:28,41843,3.6588593,-3.4697418,-1.1432343
4186,2019-04-06 20:54:28,41863,3.2279053,-2.2510986,-1.3096313
4188,2019-04-06 20:54:28,41883,2.5946502999999996,-1.3377075,-1.2868958000000001
4190,2019-04-06 20:54:28,41902,2.4749298,-1.0408325,-1.4365233999999998
4192,2019-04-06 20:54:28,41923,2.7694243999999997,-1.1533508,-2.489975
4194,2019-04-06 20:54:28,41942,3.400299,-1.2862396,-4.042618
4196,2019-04-06 20:54:28,41964,3.233902,-0.9989319,-4.310760500000001
4198,2019-04-06 20:54:28,41983,3.6073913999999996,-1.50531,-4.16951
4200,2019-04-06 20:54:28,42003,6.0434875,-5.131317,-22.172714000000003
4202,2019-04-06 20:54:28,42023,16.311020000000003,-11.637573,0.47285459999999996
4204,2019-04-06 20:54:28,42042,13.095612,-16.390060000000002,-2.498352
4206,2019-04-06 20:54:28,42062,6.744994999999999,-13.46434,-2.8383331000000003
4208,2019-04-06 20:54:28,42082,4.1341095,-9.244568,-0.30766296
4210,2019-04-06 20:54:28,42103,3.3703613,-7.2621613,-0.53271484
4212,2019-04-06 20:54:28,42123,3.5678864000000003,-5.8842926,0.42137146
4214,2019-04-06 20:54:28,42142,4.049118,-6.01239,-8.410843
4216,2019-04-06 20:54:28,42162,6.8647003,-10.215408,-8.491043
4218,2019-04-06 20:54:28,42182,2.337265,-10.465607,-1.8076324000000001
4220,2019-04-06 20:54:28,42203,-0.27241516,-9.263717999999999,-0.9636688
4222,2019-04-06 20:54:28,42222,0.27825928,-9.206253,-0.4465332
4224,2019-04-06 20:54:28,42242,0.27825928,-9.206253,-0.4465332
4226,2019-04-06 20:54:28,42325,0.27825928,-9.206253,-0.4465332
4228,2019-04-06 20:54:28,42325,0.27825928,-9.206253,-0.4465332
4230,2019-04-06 20:54:28,42325,0.27825928,-9.206253,-0.4465332
4232,2019-04-06 20:54:28,42325,0.27825928,-9.206253,-0.4465332
4234,2019-04-06 20:54:28,42342,0.27825928,-9.206253,-0.4465332
4236,2019-04-06 20:54:28,42363,0.27825928,-9.206253,-0.4465332
4238,2019-04-06 20:54:28,42383,0.27825928,-9.206253,-0.4465332
4240,2019-04-06 20:54:28,42402,0.27825928,-9.206253,-0.4465332
4242,2019-04-06 20:54:28,42423,0.27825928,-9.206253,-0.4465332
4244,2019-04-06 20:54:28,42445,0.27825928,-9.206253,-0.4465332
4246,2019-04-06 20:54:28,42463,0.27825928,-9.206253,-0.4465332
4248,2019-04-06 20:54:28,42482,0.27825928,-9.206253,-0.4465332
4250,2019-04-06 20:54:28,42503,0.27825928,-9.206253,-0.4465332
4252,2019-04-06 20:54:28,42523,0.27825928,-9.206253,-0.4465332
4254,2019-04-06 20:54:28,42543,-1.6095734,-6.546295,-3.4883574999999998
4256,2019-04-06 20:54:28,42562,-1.7029419,-6.867111,-3.4141388
4258,2019-04-06 20:54:28,42582,-1.8322296000000002,-6.7773438,-2.8215790000000003
4260,2019-04-06 20:54:29,42602,-2.1171417000000003,-6.5056,-1.901001
4262,2019-04-06 20:54:29,42623,-2.326645,-6.6384735,-1.3467407
4264,2019-04-06 20:54:29,42643,-2.4415588,-7.135269,-1.2054901000000002
4266,2019-04-06 20:54:29,42662,-2.6390839,-7.7062836,-0.9564971999999999
4268,2019-04-06 20:54:29,42683,-2.5038147,-8.118088,-0.99121094
4270,2019-04-06 20:54:29,42703,-1.9028625,-9.246948,-1.5837708000000001
4272,2019-04-06 20:54:29,42723,-2.0836334,-10.670303,-3.3411101999999997
4274,2019-04-06 20:54:29,42743,-3.291504,-17.427948,-8.923202499999999
4276,2019-04-06 20:54:29,42763,-5.870056,-19.554000000000002,-11.730392
4278,2019-04-06 20:54:29,42782,-5.3768462999999995,-13.764816,-7.880523700000001
4280,2019-04-06 20:54:29,42802,-3.5512695,-10.37941,-5.580887000000001
4282,2019-04-06 20:54:29,42822,2.965744,-9.002747,-3.4177246
4284,2019-04-06 20:54:29,42842,3.3224792,-8.497574,-0.69911194
4286,2019-04-06 20:54:29,42862,-0.62435913,-7.919372599999999,0.06942749
4288,2019-04-06 20:54:29,42883,-1.5197906,-9.209839,-0.71707153
4290,2019-04-06 20:54:29,42903,-1.5904236,-10.377013999999999,-0.90859985
4292,2019-04-06 20:54:29,42922,-1.7831573,-10.866638,-0.61053467
4294,2019-04-06 20:54:29,42943,-0.72491455,-10.830719,0.068222046
4296,2019-04-06 20:54:29,42962,-1.3773346000000002,-10.204636,-0.6213074000000001
4298,2019-04-06 20:54:29,42982,-5.4546660000000005,-13.850998,-16.145310000000002
4300,2019-04-06 20:54:29,43002,-2.153061,-10.902542,-3.6942595999999996
4302,2019-04-06 20:54:29,43022,-0.9056854,-8.868668,0.29566956
4304,2019-04-06 20:54:29,43043,0.48535156,-8.454467999999999,2.9472504
4306,2019-04-06 20:54:29,43063,1.0503844999999998,-7.684738,4.8207245
4308,2019-04-06 20:54:29,43082,1.4119110000000001,-6.3978577,4.1299896
4310,2019-04-06 20:54:29,43103,1.6788634999999998,-6.039917,3.7804413
4312,2019-04-06 20:54:29,43123,2.0547485,-6.513977,2.609665
4314,2019-04-06 20:54:29,43143,6.7821045,-9.892197,-7.795532000000001
4316,2019-04-06 20:54:29,43163,5.9477234,-8.939300999999999,-7.424423
4318,2019-04-06 20:54:29,43183,3.3775482000000006,-6.4253845,-2.5546265
4320,2019-04-06 20:54:29,43203,3.5798645,-6.7773438,0.75297546
4322,2019-04-06 20:54:29,43222,3.2865599999999997,-6.9389496,0.9445038
4324,2019-04-06 20:54:29,43242,2.2391052000000005,-6.2901154,-1.0965576000000001
4326,2019-04-06 20:54:29,43262,1.8608246,-6.448135400000001,-2.5079346
4328,2019-04-06 20:54:29,43282,2.1301727,-7.860717999999999,-2.1703491
4330,2019-04-06 20:54:29,43302,2.974121,-8.329971,-1.6136932
4332,2019-04-06 20:54:29,43322,1.8991241,-6.6983337,-1.6472168000000003
4334,2019-04-06 20:54:29,43343,1.7075957999999998,-5.9872437000000005,-1.2030945
4336,2019-04-06 20:54:29,43362,1.5244293,-5.77417,-0.25738525
4338,2019-04-06 20:54:29,43383,1.8141327,-6.4445496,0.11970519999999998
4340,2019-04-06 20:54:29,43403,1.1964264,-6.784515400000001,-0.76615906
4342,2019-04-06 20:54:29,43423,-0.71055603,-7.229842999999999,-6.0334015
4344,2019-04-06 20:54:29,43442,-0.74406433,-9.410965,-9.379288
4346,2019-04-06 20:54:29,43462,0.26148987,-10.694244,-9.944321
4348,2019-04-06 20:54:29,43482,4.087433,-10.8606415,-9.530121000000001
4350,2019-04-06 20:54:29,43502,9.979553,-9.747345,-8.766373
4352,2019-04-06 20:54:29,43523,8.019897,-5.0858307,-5.245697
4354,2019-04-06 20:54:29,43542,5.883072,-5.573059,-1.9057921999999998
4356,2019-04-06 20:54:29,43563,5.598175,-12.6119995,-1.6029205
4358,2019-04-06 20:54:29,43582,7.630844000000001,-21.27063,-0.73023987
4360,2019-04-06 20:54:30,43602,4.696747,-18.793839000000002,2.7353668
4362,2019-04-06 20:54:30,43622,1.0491791000000001,-9.402573,1.3335571000000002
4364,2019-04-06 20:54:30,43643,0.94384766,-5.7717743,0.5686188
4366,2019-04-06 20:54:30,43662,1.020462,-4.2646180000000005,0.034713745
4368,2019-04-06 20:54:30,43683,1.9601746,-4.857193,-0.8307953000000001
4370,2019-04-06 20:54:30,43703,2.4138794,-6.6588287,-1.0127563
4372,2019-04-06 20:54:30,43723,2.2163543999999997,-8.892609,-0.37590027
4374,2019-04-06 20:54:30,43743,2.0140533,-11.653122,-0.24063110000000001
4376,2019-04-06 20:54:30,43763,1.4286652,-12.647919,-0.36631775
4378,2019-04-06 20:54:30,43782,0.77745056,-12.264847,-0.32322693
4380,2019-04-06 20:54:30,43802,0.7558899,-10.755295,0.11730957
4382,2019-04-06 20:54:30,43822,0.5176697,-9.339127000000001,0.2669525
4384,2019-04-06 20:54:30,43843,-0.24368286,-8.217452999999999,0.16279602
4386,2019-04-06 20:54:30,43863,-1.45755,-7.7242429999999995,-0.544693
4388,2019-04-06 20:54:30,43883,-3.730835,-7.7182617,-1.3287964
4390,2019-04-06 20:54:30,43902,-4.335373000000001,-8.677139,-0.95410156
4392,2019-04-06 20:54:30,43923,-3.7128754,-9.748535,-0.48124695
4394,2019-04-06 20:54:30,43942,-2.36734,-10.040633999999999,-0.48722840000000006
4396,2019-04-06 20:54:30,43962,-0.61598206,-9.072174,-1.7393951
4398,2019-04-06 20:54:30,43982,0.5583800999999999,-9.007538,-1.7657318
4400,2019-04-06 20:54:30,44003,1.1485443000000002,-9.243362,-1.1899261
4402,2019-04-06 20:54:30,44023,0.96539307,-8.440109,-1.5203247
4404,2019-04-06 20:54:30,44043,0.7056121999999999,-8.547852,-2.4253387
4406,2019-04-06 20:54:30,44063,0.32135009999999997,-9.480392,-2.9101562000000003
4408,2019-04-06 20:54:30,44083,-0.8206787,-9.643188,-3.0729675
4410,2019-04-06 20:54:30,44103,-1.6478881999999997,-9.498352,-3.5482178
4412,2019-04-06 20:54:30,44122,-1.6442871,-10.063385,-3.7924193999999996
4414,2019-04-06 20:54:30,44143,-0.40768433,-11.647140499999999,-2.929306
4416,2019-04-06 20:54:30,44162,0.9246825999999999,-10.59848,-1.6950988999999999
4418,2019-04-06 20:54:30,44182,1.6668854,-10.3459015,-0.82121277
4420,2019-04-06 20:54:30,44203,2.8580017000000004,-12.212173,-1.3455504999999999
4422,2019-04-06 20:54:30,44222,5.2581940000000005,-16.399628,0.8643036000000001
4424,2019-04-06 20:54:30,44243,2.879547,-17.907974,1.0163269
4426,2019-04-06 20:54:30,44262,0.8708190999999998,-14.864944,0.12568665
4428,2019-04-06 20:54:30,44283,0.09748839999999999,-10.214217999999999,-0.8403778000000001
4430,2019-04-06 20:54:30,44302,-0.21734619,-8.584961,-0.95170593
4432,2019-04-06 20:54:30,44323,-0.21734619,-8.584961,-0.95170593
4434,2019-04-06 20:54:30,44343,-0.21734619,-8.584961,-0.95170593
4436,2019-04-06 20:54:30,44362,-0.21734619,-8.584961,-0.95170593
4438,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4440,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4442,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4444,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4446,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4448,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4450,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4452,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4454,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4456,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4458,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4460,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4462,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4464,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4466,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4468,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4470,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4472,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4474,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4476,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4478,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4480,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4482,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4484,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4486,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4488,2019-04-06 20:54:31,44892,-0.21734619,-8.584961,-0.95170593
4490,2019-04-06 20:54:31,44903,-0.21734619,-8.584961,-0.95170593
4492,2019-04-06 20:54:31,44922,-0.21734619,-8.584961,-0.95170593
4494,2019-04-06 20:54:31,44942,-0.21734619,-8.584961,-0.95170593
4496,2019-04-06 20:54:31,44962,-0.21734619,-8.584961,-0.95170593
4498,2019-04-06 20:54:31,44983,-0.21734619,-8.584961,-0.95170593
4500,2019-04-06 20:54:31,45003,-0.21734619,-8.584961,-0.95170593
4502,2019-04-06 20:54:31,45022,-0.21734619,-8.584961,-0.95170593
4504,2019-04-06 20:54:31,45100,-0.21734619,-8.584961,-0.95170593
4506,2019-04-06 20:54:31,45100,-0.21734619,-8.584961,-0.95170593
4508,2019-04-06 20:54:31,45100,-0.21734619,-8.584961,-0.95170593
4510,2019-04-06 20:54:31,45102,-0.21734619,-8.584961,-0.95170593
4512,2019-04-06 20:54:31,45122,-0.21734619,-8.584961,-0.95170593
4514,2019-04-06 20:54:31,45143,-0.21734619,-8.584961,-0.95170593
4516,2019-04-06 20:54:31,45164,-0.21734619,-8.584961,-0.95170593
4518,2019-04-06 20:54:31,45182,-0.21734619,-8.584961,-0.95170593
4520,2019-04-06 20:54:31,45203,-0.21734619,-8.584961,-0.95170593
4522,2019-04-06 20:54:31,45225,-0.21734619,-8.584961,-0.95170593
4524,2019-04-06 20:54:31,45243,-0.21734619,-8.584961,-0.95170593
4526,2019-04-06 20:54:31,45264,-0.21734619,-8.584961,-0.95170593
4528,2019-04-06 20:54:31,45283,-0.21734619,-8.584961,-0.95170593
4530,2019-04-06 20:54:31,45302,-0.21734619,-8.584961,-0.95170593
4532,2019-04-06 20:54:31,45324,1.7746277,-10.499130000000001,-2.0901490000000003
4534,2019-04-06 20:54:31,45342,1.5340118,-11.201827999999999,-1.9105835
4536,2019-04-06 20:54:31,45362,0.6840668000000001,-12.462372,-2.059021
4538,2019-04-06 20:54:31,45382,0.97735596,-13.62355,-3.695465
4540,2019-04-06 20:54:31,45402,0.8265228000000001,-13.513428,-3.1328278
4542,2019-04-06 20:54:31,45422,-0.5824585,-13.270416,-1.8710785
4544,2019-04-06 20:54:31,45442,-1.1834106000000002,-11.097671499999999,-0.79608154
4546,2019-04-06 20:54:31,45462,-0.40649414,-8.636429,-0.8272094999999999
4548,2019-04-06 20:54:31,45482,0.19804382,-6.8790894,-1.0139465
4550,2019-04-06 20:54:31,45503,0.7415314000000001,-7.337585400000001,-1.6304626
4552,2019-04-06 20:54:31,45522,0.7762451,-8.16478,-2.5342712000000005
4554,2019-04-06 20:54:31,45543,1.8284912,-11.711791999999999,-6.585266000000001
4556,2019-04-06 20:54:31,45562,0.73194885,-14.243651999999999,-5.7592620000000005
4558,2019-04-06 20:54:31,45582,0.8744049,-10.926483000000001,-2.5330658
4560,2019-04-06 20:54:32,45603,0.6242218,-7.7996674,-0.7829132
4562,2019-04-06 20:54:32,45623,0.26748657,-5.715515,0.63446045
4564,2019-04-06 20:54:32,45643,-0.48550415,-5.031967,1.1528015
4566,2019-04-06 20:54:32,45663,0.822937,-6.735442999999999,1.0941466999999998
4568,2019-04-06 20:54:32,45683,1.7518768,-8.960846,0.5219269
4570,2019-04-06 20:54:32,45702,-0.5226135000000001,-10.600876,-4.5310364000000005
4572,2019-04-06 20:54:32,45722,-0.19100952,-8.647202,-3.8426970999999996
4574,2019-04-06 20:54:32,45742,1.2012177,-6.644455000000001,-2.9436798
4576,2019-04-06 20:54:32,45763,2.8077240000000003,-5.543121299999999,-1.8339691000000002
4578,2019-04-06 20:54:32,45782,3.7139282,-5.53714,-2.066208
4580,2019-04-06 20:54:32,45802,3.9114532,-6.217087,-2.4792023
4582,2019-04-06 20:54:32,45823,4.2777709999999995,-7.4608765,-3.1950684
4584,2019-04-06 20:54:32,45843,5.3874817,-9.118866,-4.241333
4586,2019-04-06 20:54:32,45862,6.815628,-11.341888,-7.550125
4588,2019-04-06 20:54:32,45882,6.3140410000000005,-12.501877,-10.310638
4590,2019-04-06 20:54:32,45902,4.061096,-9.798813,-7.629135000000001
4592,2019-04-06 20:54:32,45923,3.5714722,-9.541443,-3.4955443999999996
4594,2019-04-06 20:54:32,45943,4.308898999999999,-11.912903,-2.0566254
4596,2019-04-06 20:54:32,45962,6.183548,-13.684601,-3.8905792000000003
4598,2019-04-06 20:54:32,45982,5.245025599999999,-15.233657999999998,-4.214996299999999
4600,2019-04-06 20:54:32,46002,1.0312347,-11.777633999999999,1.0199280000000002
4602,2019-04-06 20:54:32,46023,-0.513031,-7.7122649999999995,3.131607
4604,2019-04-06 20:54:32,46043,0.018478394,-8.114502,1.8459167
4606,2019-04-06 20:54:32,46063,0.64097595,-8.210266,0.8463440000000001
4608,2019-04-06 20:54:32,46083,0.7702637,-8.169571000000001,0.36151123
4610,2019-04-06 20:54:32,46103,0.7666626,-7.550659,0.28849792
4612,2019-04-06 20:54:32,46123,0.78222656,-8.400604,0.22624207
4614,2019-04-06 20:54:32,46142,0.16453552,-8.754944,0.120895386
4616,2019-04-06 20:54:32,46163,-0.8075104000000001,-8.587357,-0.27774048
4618,2019-04-06 20:54:32,46183,-0.10003662,-8.877044999999999,-1.1695708999999999
4620,2019-04-06 20:54:32,46202,0.5787201,-9.111678999999999,-1.3180083999999999
4622,2019-04-06 20:54:32,46222,1.1413574,-8.841141,-1.3694916000000001
4624,2019-04-06 20:54:32,46243,1.443039,-8.265335,-1.6460266
4626,2019-04-06 20:54:32,46263,2.3516388,-7.9373320000000005,-3.308792
4628,2019-04-06 20:54:32,46282,2.6078186000000003,-9.566574000000001,-4.4903260000000005
4630,2019-04-06 20:54:32,46302,1.7255554,-9.286453,-4.098877
4632,2019-04-06 20:54:32,46322,1.0264434999999998,-8.406586,-3.7277832
4634,2019-04-06 20:54:32,46343,1.1581268,-9.212234500000001,-2.9748077
4636,2019-04-06 20:54:32,46362,1.8332825000000001,-9.971207000000001,-1.8160095
4638,2019-04-06 20:54:32,46382,2.0499573,-9.792831,-1.6352539
4640,2019-04-06 20:54:32,46403,2.2594604,-10.134003,-1.8662872
4642,2019-04-06 20:54:32,46423,2.4414215,-10.349487,-1.806427
4644,2019-04-06 20:54:32,46442,2.7059784,-10.016693,-1.7800903000000001
4646,2019-04-06 20:54:32,46463,1.3771973,-9.252945,-1.7477721999999998
4648,2019-04-06 20:54:32,46483,0.12980652,-8.727416999999999,-2.0159302
4650,2019-04-06 20:54:32,46502,0.063964844,-10.330338000000001,-3.7385559999999995
4652,2019-04-06 20:54:32,46523,0.8097687,-12.202591,-4.1934510000000005
4654,2019-04-06 20:54:32,46542,1.0396118,-12.609619,-3.189087
4656,2019-04-06 20:54:32,46562,0.81455994,-13.070496,-1.8914336999999999
4658,2019-04-06 20:54:32,46582,-0.06890869,-12.688614,-0.61891174
4660,2019-04-06 20:54:33,46603,-0.76441956,-11.660309,1.1934966999999999
4662,2019-04-06 20:54:33,46623,-0.17425537,-9.248154,-0.9576874
4664,2019-04-06 20:54:33,46643,1.1796722,-7.537491,-1.3227997
4666,2019-04-06 20:54:33,46663,2.610199,-8.80043,-1.4987793
4668,2019-04-06 20:54:33,46683,3.2255096,-11.683060000000001,-2.624054
4670,2019-04-06 20:54:33,46702,0.9893341,-12.834671,-7.402878
4672,2019-04-06 20:54:33,46723,-1.0014496,-9.999939,-4.8698120000000005
4674,2019-04-06 20:54:33,46742,-0.14312744,-8.296463000000001,0.09336853
4676,2019-04-06 20:54:33,46763,2.1026306,-9.376236,0.69311523
4678,2019-04-06 20:54:33,46783,1.5388031,-9.114075,-0.005996704
4680,2019-04-06 20:54:33,46803,-0.49148559999999997,-7.478836,-0.15562439
4682,2019-04-06 20:54:33,46822,-0.8865204,-7.289688000000001,0.59854126
4684,2019-04-06 20:54:33,46843,-0.34902954,-7.464477499999999,0.66319275
4686,2019-04-06 20:54:33,46862,1.4681701999999999,-7.975631699999999,-1.1396483999999998
4688,2019-04-06 20:54:33,46882,2.431839,-5.5981903,-2.3930054
4690,2019-04-06 20:54:33,46902,3.8276519999999996,-5.6748047,-2.8921967
4692,2019-04-06 20:54:33,46922,3.8611755,-6.942535400000001,-4.0761414
4694,2019-04-06 20:54:33,46943,1.9877167000000002,-7.192734,-3.9911345999999996
4696,2019-04-06 20:54:33,46962,0.9175110000000001,-7.482422,-3.4608307000000003
4698,2019-04-06 20:54:33,46982,0.7259674,-8.098938,-3.0442352
4700,2019-04-06 20:54:33,47002,1.48732,-8.835158999999999,-3.5709534
